product_links,product_names,product_category,brand,ingredient,size,price,claims,image_path
https://www.beautypedia.com/products/precious-light-rejuvenating-illuminator/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Precious Light Rejuvenating Illuminator,Highlighter,Guerlain,,,51.00,,images/makeup/Precious-Light-Rejuvenating-Illuminator_Guerlain.jpg
https://www.beautypedia.com/products/hello-light-crme-anti-aging-radiance-crme-luminizer/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Hello Light Crème™ Anti-Aging Radiance Crème Luminizer,Highlighter,IT Cosmetics,"Ethylhexyl Palmitate,  Hydrogenated Polyisobutene,  Mica,  Silica,  Copernicia Cerifera(Carnauba) Wax,  Aluminum Starch Octenylsuccinate,  Tribehenin,  Talc,  Euphorbia Cerifera(Candelilla) Wax,  Phenoxyethanol,  Magnesium Myristate,  Cholesteryl Oleyl Carbonate,  Cholesteryl Nonanoate,  Cholesteryl Chloride,  Glycerin,  Aqua/Water/Eau,  Butylene Glycol,  Carbomer,  Polysorbate 20,  Palmitoyl Oligopeptide,  Palmitoyl Tetrapeptide-7,  Hydrolyzed Collagen,  Retinyl Palmitate,  Tocopherol,  Magnesium Ascorbyl Phosphate,  Vitis Vinifera (Grape) Seed Extract,  Hydrolyzed Silk,  Camellia Sinensis (Leaf) Extract),  Aloe Barbadensis Leaf Juice,  Sodium Hyaluronate. May Contain: Titanium Dioxide,  Iron Oxides.",0.23 ,24.00,"Achieve a beautiful, lit-from-within complexion with this innovative, anti-aging crme luminizer! Infused with real silk, hydrolyzed collagen, peptides and antioxidants to glide effortlessly over lines and wrinkles, Hello Light Crme Luminizer utilizes proprietary Drops of Light Technologya revolutionary, radiance-boosting complex that harnesses light-mimicking, optical-blurring liquid crystals for your most flawless, natural-looking glow. Apply onto your cheekbones, brow bones, center of forehead, inner corners of eyes, and down the center of your noseanywhere you wish to enhance and bring forward! Developed with plastic surgeons, this luxe crme illuminates without glitter or shimmer, and works beautifully on bare skin or over your favorite foundation.",images/makeup/Hello-Light-Crème™-Anti-Aging-Radiance-Crème-Luminizer_IT-Cosmetics.jpg
https://www.beautypedia.com/products/that-gal-brightening-face-primer/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,“That Gal” Brightening Face Primer,Highlighter,Benefit,,,29.00,,images/makeup/“That-Gal”-Brightening-Face-Primer_Benefit.jpg
https://www.beautypedia.com/products/double-wear-bb-brush-on-glow-bb-highlighter/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Double Wear BB Brush-On Glow BB Highlighter,Highlighter,Estee Lauder,,,27.50,,images/makeup/Double-Wear-BB-Brush-On-Glow-BB-Highlighter_Estee-Lauder.jpg
https://www.beautypedia.com/products/holographic-stick/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Holographic Stick,Highlighter,Milk Makeup,"Diisopropyl Dimer Dilinoleate,  Ricinus Communis (Castor) Seed Oil,  Ethylhexyl Palmitate,  Helianthus Annuus (Sunflower) Seed Wax,  Mica,  Euphorbia Cerifera (Candelilla) Wax,  Silica,  Persea Gratissima (Avocado) Oil,  Bis-Stearyl Dimethicone,  Kaolin,  Mangifera Indica (Mango) Seed Butter,  Olea Europaea Fruit Oil,  Citrus Grandis (Grapefruit) Peel Oil,  Cocos Nucifera (Coconut) Oil,  Persea Gratissima (Avocado) Fruit Butter,  Meteorite Powder,  Tocopheryl Acetate,  Squalane,  Hydrogenated Polycyclopentadiene,  Benzophenone-3 Phenoxyethanol,  Titanium Dioxide,  Iron Oxide",1.00 fl. oz.,28.00,A best-selling holographic highlighter stick thats packed with meteorite powder for an otherworldly glow.,images/makeup/Holographic-Stick_Milk-Makeup.jpg
https://www.beautypedia.com/products/ambient-lighting-powder/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Ambient Lighting Powder,Highlighter,Hourglass Cosmetics,,,45.00,,images/makeup/Ambient-Lighting-Powder_Hourglass-Cosmetics.jpg
https://www.beautypedia.com/products/radiant-highlighter/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Radiant Highlighter,Highlighter,The Body Shop,,,14.00,,images/makeup/Radiant-Highlighter_The-Body-Shop.jpg
https://www.beautypedia.com/products/base-lumiere-illuminating-makeup-base/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Base Lumiere Illuminating Makeup Base,Highlighter,Chanel,,,42.00,,images/makeup/Base-Lumiere-Illuminating-Makeup-Base_Chanel.jpg
https://www.beautypedia.com/products/strobe-of-genius-holographic-stick/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Strobe of Genius Holographic Stick,Highlighter,NYX Cosmetics,"Octyldodecanol,  Ricinus Communis (Castor) Seed Oil,  Polyisobutene,  Candelilla Cera / Candelilla Wax / Cire De Candelilla,  Calcium Aluminum Borosilicate,  Ozokerite,  Octyldodecyl Stearoyl Stearate,  Calcium Sodium Borosilicate,  Butyrospermum Parkii (Shea) Butter,  Copernicia Cerifera Cera / Carnauba Wax / Cire De Carnauba,  Cera Alba / Beeswax / Cire Dabeille,  Simmondsia Chinensis (Jojoba) Seed Oil,  Tin Oxide,  Silica,  Limnanthes Alba (Meadowfoam) Seed Oil,  Persea Gratissima (Avocado) Oil,  Tocopheryl Acetate,  Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate,  Phenoxyethanol. MAY CONTAIN / PEUT CONTENIR (+/-): Titanium Dioxide (CI 77891),  Mica.",0.21 fl. oz.,9.00,"Stop everything and glisten up! Weve got a whole new way to glow: Say hello to our Strobe of Genius Holographic Stick. Packed with ultra-fine holographic pearls, these beyond creamy highlighters look as insanely cool as they sound. Each shade glides on effortlessly to softly illuminate your complexion for a runway-inspired strobe effect. ",images/makeup/Strobe-of-Genius-Holographic-Stick_NYX-Cosmetics.jpg
https://www.beautypedia.com/products/watts-up-soft-focus-highlighter-for-face/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Watts Up! Soft Focus Highlighter For Face,Highlighter,Benefit,,,30.00,,images/makeup/Watts-Up!-Soft-Focus-Highlighter-For-Face_Benefit.jpg
https://www.beautypedia.com/products/shimmer-strips-custom-bronzer-blush-eye-shadow/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,"Shimmer Strips Custom Bronzer, Blush, & Eye Shadow",Highlighter,Physicians Formula,,,12.95,,"images/makeup/Shimmer-Strips-Custom-Bronzer,-Blush,-&-Eye-Shadow_Physicians-Formula.jpg"
https://www.beautypedia.com/products/light-chaser-highlighter-for-face-eye/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Light Chaser Highlighter for Face & Eye,Highlighter,Becca,"Talc,  Mica,  Oryza Sativa (Rice) Extract,  Zinc Stearate,  Silica,  Sodium Dehydroacetate,  Phenoxyethanol,  Sorbic Acid. May Contain: CI 77891 (Titanium Dioxide),  CI 77491 (Iron Oxides),  CI 75470 (Carmine).",0.23 fl. oz.,34.00,"More than a highlighter, the Light Chaser Highlighters transformative formula is the perfect marriage of kaleidoscopic color and light. Each shade is infused with kaleidoscopic pearls that chase the light for an otherworldly glow that makes your favorite features beam bright. ",images/makeup/Light-Chaser-Highlighter-for-Face-&-Eye_Becca.jpg
https://www.beautypedia.com/products/shimmer-strips-custom-eyeliner-eye-shadow-highligher/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,"Shimmer Strips Custom Eyeliner, Eye Shadow & Highligher",Highlighter,Physicians Formula,,,10.95,,"images/makeup/Shimmer-Strips-Custom-Eyeliner,-Eye-Shadow-&-Highligher_Physicians-Formula.jpg"
https://www.beautypedia.com/products/teint-parfait-complexion-enhancer/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Teint Parfait Complexion Enhancer,Highlighter,Yves Saint Laurent,,,42.00,,images/makeup/Teint-Parfait-Complexion-Enhancer_Yves-Saint-Laurent.jpg
https://www.beautypedia.com/products/liquid-glow-highlighter/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Liquid Glow Highlighter,Highlighter,Anastasia of Beverly Hills,"Water,  Isononyl Isononanoate,  C12-15 Alkyl Benzoate,  Pentylene Glycol,  VP/VA Copolymer,  Myristyl Alcohol,  Beheneth-30,  Alanine,  Ascorbyl Palmitate,  Aspartic Acid,  Carbomer,  Cetearyl Alcohol,  Cetearyl Glucoside,  Dextrin,  Dimethicone,  Fructose,  Glucose,  Glutamic Acid,  Glycerin,  Glyceryl Isostearate,  Glyceryl Stearate,  Hexylene Glycol,  Isohexadecane,  Phenoxyethanol,  Polysorbate 80,  Potassium Cetyl Phosphate,  Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,  Sodium Dehydroacetate,  Sodium Hydroxide,  Sodium Stearate,  Sucrose,  Tocopherol,  Urea,  May Contain: Mica,  Iron Oxide (Ci 77491),  Titanium Dioxide (Ci 77891). *Ingredients may vary by shade.",0.68 fl. oz.,25.00,"Liquid Glow Highlighter is a concentrated, full-pigment liquid formula that effortlessly blends into skin and with your favorite complexion products. ",images/makeup/Liquid-Glow-Highlighter_Anastasia-of-Beverly-Hills.jpg
https://www.beautypedia.com/products/wonderglow-instant-soft-focus-beauty-flash/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Wonderglow Instant Soft Focus Beauty Flash,Highlighter,Charlotte Tilbury,"Water,  Dimethicone,  Cyclopentasiloxane,  Polysilicone-11,  Butylene Glycol,  Glycerin,  Silica,  Mica,  Squalane,  Titanium Dioxide,  Nylon-12,  Isononyl Isononanoate,  Phenoxyethanol,  Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,  Sodium Potassium Aluminum Silicate,  Avena Sativa (Oat) Kernel Extract,  Ethylhexylglycerin,  Isohexadecane,  PEG-10 Dimethicone,  Tocopheryl Acetate,  Carbomer,  Polysorbate 60,  Polysorbate 40,  Hydrolyzed Viola Tricolor Extract,  Caramel,  Allantoin,  Aloe Barbadensis Leaf Juice,  Disodium EDTA,  Camellia Oleifera Seed Oil,  Rosa Canina Fruit Oil,  Ammonium Polyacryloyldimethyl Taurate,  Nylon-12 Fluorescent Brightener 230 Salt,  Sodium Hydroxide,  Iron Oxides,  Sodium Hyaluronate,  Sodium Lactate,  Sorbitan Isostearate,  Coco-Glucoside,  Fragrance (Parfum),  Polyvinylalcohol Crosspolymer,  Helianthus Annuus (Sunflower) Seed Oil,  Palmitoyl Oligopeptide,  Palmitoyl Tetrapeptide-7,  Rosa Damascena Flower Oil,  Tocopherol,  Plumeria Rubra Flower Extract,  Anthemis Nobilis Flower Oil,  Nicotiana Sylvestris Leaf Cell Culture,  Citronellol*Note: This ingredient list is taken directly from the product packaging.",1.40 fl. oz.,55.00,"Turn around tired, dull, dehydrated skin in a flash with Wonderglow Instant Soft-Focus Beauty Flash, a visionary new anti-aging hybrid by Charlotte Tilbury that is a cross between an anti-age elixir and a complexion-enhancing light diffuser to give your skin an instant spotlight effect. Wonderglow goes on translucent and blends seamlessly into your skin, no matter its tone. It's powered by a breakthrough fluorescent-core light diffuser that cleverly steals UV light from its surroundings and re-emits it as skin luminosity to disguise and transform drab, sleep-deprived skin. Collagen-boosting peptides and patented wrinkle-preventing ingredients are fused with the light-reflecting microspheres to fill in wrinkles and scatter light to blur away lines and flood skin with luminosity.",images/makeup/Wonderglow-Instant-Soft-Focus-Beauty-Flash_Charlotte-Tilbury.jpg
https://www.beautypedia.com/products/shade-illuminate/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Shade & Illuminate,Highlighter,Tom Ford,,0.49 fl. oz.,80.00,"The Shade and Illuminate highlighter and shader duet brings balance and symmetry to your face with a blend of highlight and shading creams designed to make sculpting and contouring your face a breeze. The sheer, light shade can be used to draw light onto your skin to brighten and lift. The dark shade defines and contours bones while staying invisible to the naked eye.",images/makeup/Shade-&-Illuminate_Tom-Ford.jpg
https://www.beautypedia.com/products/glow-maximizer-light-boosting-primer/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Glow Maximizer Light Boosting Primer,Highlighter,Dior,"Water,  Caprylic/Capric/Succinic Triglyceride,  Synthetic Fluorphlogopite,  Propanediol,  CI 77891(Titanium Dioxide),  Polymethyl Methacrylate,  Limnanthes Alba (Meadowfoam) Seed Oil,  Pentylene Glycol,  Hydroxyethyl Acrylate/Odium Acryloyldimethyl Taurate Copolymer,  Phenoxyethanol,  Steareth-21,  Squalane,  Butylenes Glycol,  Caprylyl Glycol,  Steareth-2,  PEG-60 Hydrogenated Castor Oil,  Tocopheryl Acetate,  CI 77491 (Iron Oxides),  Aplinia Galanga Leaf Extract,  Polysorbate 60,  Sodium Citrate,  Citric Acid,  Fragrance,  CI 77499 (Iron Oxides),  Caprylic/Capric Triglyceride,  Xanthan Gum,  CI 75740 (Carmine),  Linalool,  Limonene,  Bytylphenyl Methylpropional,  Silica,  Citronellol.",,42.00,,images/makeup/Glow-Maximizer-Light-Boosting-Primer_Dior.jpg
https://www.beautypedia.com/products/roll-on-shimmer-for-eyes-face-body/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,"Roll On Shimmer for Eyes, Face, Body",Highlighter,NYX Cosmetics,,,4.00,,"images/makeup/Roll-On-Shimmer-for-Eyes,-Face,-Body_NYX-Cosmetics.jpg"
https://www.beautypedia.com/products/mary-lou-manizer/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Mary-Lou Manizer,Highlighter,TheBalm,,,24.00,,images/makeup/Mary-Lou-Manizer_TheBalm.jpg
https://www.beautypedia.com/products/touch-glow-shimmer-cream-cubes-all-over-face-palette/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Touch & Glow Shimmer Cream Cubes All Over Face Palette,Highlighter,Avon Mark,,,16.00,,images/makeup/Touch-&-Glow-Shimmer-Cream-Cubes-All-Over-Face-Palette_Avon-Mark.jpg
https://www.beautypedia.com/products/shimmering-skin-perfector-liquid-highlighter/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Shimmering Skin Perfector Liquid Highlighter,Highlighter,Becca,"Water,  Glycerin,  Ethylhexyl Methoxycinnamate,  Homosalate,  Glyceryl Stearate,  Octyldodecanol,  Butyl Methoxydibenzoylmethane (Avobenzone),  Hydrogenated Polyisobutene,  Trilaureth-4 Phosphate,  Propylene Glycol,  Hexylene Glycol,  Cetyl Alcohol,  Hamamelis Virginiana Witch (Hamamelis Virginiana (Witch Hazel) Water),  Persea Gratissima (Avocado) Oil,  Ceteareth-12,  Ceteareth-20,  Phenoxyethanol,  Triethanolamine,  Carbomer,  Paraffinum Liquidum/Mineral Oil/Huile minerale,  Glucose,  Fructose,  Methylparaben,  Ethylparaben,  Propylparaben,  Alcohol Denat,  Dextrin,  Sucrose,  Urea,  Propylparaben,  BHT,  Hexyl Nicotinate,  Glutamic Acide,  Aspartic Acid,  Alanine,  Aloe Barbadensis Extract (Aloe Barbadensis Leaf Extract),  Butylparaben,  Fragrance. May contain [+/-]: Titanium Dioxide (CI 77891),  Iron Oxides (CI 77491,  CI 77499),  Tin Oxide,  Mica.",1.70 fl. oz.,41.00,"A dewy liquid luminizer for a natural, effortless glow.",images/makeup/Shimmering-Skin-Perfector-Liquid-Highlighter_Becca.jpg
https://www.beautypedia.com/products/eye-zone-brightener/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Eye Zone Brightener,Highlighter,Pixi,,,23.00,,images/makeup/Eye-Zone-Brightener_Pixi.jpg
https://www.beautypedia.com/products/balm-jovi-face-palette/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Balm Jovi Face Palette,Highlighter,TheBalm,,,39.50,,images/makeup/Balm-Jovi-Face-Palette_TheBalm.jpg
https://www.beautypedia.com/products/sculpting-kit/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Sculpting Kit,Highlighter,Make Up For Ever,,,48.00,,images/makeup/Sculpting-Kit_Make-Up-For-Ever.jpg
https://www.beautypedia.com/products/glitter-glow-highlighter/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Glitter & Glow Highlighter,Highlighter,Stila,"Water,  Calcium Sodium Borosilicate,  Polyethylene Terephthalate,  Glycerin,  Mica (CI 77019),  Acrylates Copolymer,  Propylene Glycol,  Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,  Caprylyl Glycol,  Squalane,  Bis-C16-20 Isoalkoxy TMHDI/PEG-90 Copolymer,  Silica,  Phenoxyethanol,  Tin Oxide,  Hexylene Glycol,  Polysorbate 60,  Sorbitan Isostearate. May Contain (+/-): Titanium Dioxide (CI 77891),  Carmine (CI 75470),  Ferric Ferrocyanide (CI 77510).",0.20 fl. oz.,30.00,"Sparkling skin steals the show with our new Glitter & Glow Highlightera water-infused, glittering highlighter. The complexion-enhancing formula contains a sheer base with a multi-color mix of pearls and visible flecks of glitter that lets skin shine. ",images/makeup/Glitter-&-Glow-Highlighter_Stila.jpg
https://www.beautypedia.com/products/illumi-naughty-highlighting-and-concealing-pen/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Illumi-Naughty Highlighting and Concealing Pen,Highlighter,Wet 'n Wild,"Water,  Propylene Glycol,  Phenyl Trimethicone,  Cyclopentasiloxane,  Butylene Glycol,  Isododecane,  Talc,  Cetyl PEG/PPG-10/1 Dimethicone,  Lauryl PEG/PPG-18/18 Methicone,  Polyglyceryl-4,  Isostearate,  Hexyl Laurate,  Lecithin,  Phenoxyethanol,  Polysilicone-11,  Methicone,  Disteardimonium Hectorite,  Magnesium Aluminum Silicate,  Caprylyl Glycol,  Sodium Dehydroacetate,  Propylene Glycol Stearate,  Hexylene Glycol,  Ethylhexylglycerin,  Xanthan Gum,  Tocopheryl Acetate,  Propylene Glycol Laurate,  Polysorbate 20,  Sorbitan Laurate,  Glycerin,  Chlorphenesin,  Chamomilla Recutita (Matricaria) Flower Extract,  Titanium Dioxide/CI 77891,  Iron Oxides/CI 77491,  CI 77492,  CI 77499.",0.05 fl. oz.,4.99,"This 2-in-1 highlighting and concealing pen will help cover up those naughty areas and illuminate your best features! It's a lightweight, liquid pen that gives you the ultimate control to instantly lift your features for a flawless complexion. Formulated with Vitamin E and Chamomilie to moisturize and condition for improved skin texture.",images/makeup/Illumi-Naughty-Highlighting-and-Concealing-Pen_Wet-'n-Wild.jpg
https://www.beautypedia.com/products/body-glow/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Body Glow,Highlighter,NARS,,,59.00,,images/makeup/Body-Glow_NARS.jpg
https://www.beautypedia.com/products/lowlight-highlight-perfecting-palette-pressed/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,Lowlight/Highlight Perfecting Palette Pressed,Highlighter,Becca,"Lowlight Sculpting Perfector Pressed: PTFE,  Silica,  Pentaerythrityl Tetraisostearate,  Dimethicone,  Zinc Stearate,  Isopropyl Isostearate,  Lauroyl Lysine,  Hydrogenated Lecithin,  Tocopherol,  Ascorbyl Palmitate,  Potassium Sorbate,  Tetrasodium EDTA,  Chlorphenesin. May Contain/ Peut Contenir [+/-]: Mica,  Titanium Dioxide (CI 77891),  Iron Oxides (CI 77491,  CI 77492,  CI 77499),  Manganese Violet (CI 77742),  Ultramarines (CI 77007),  Bismuth Oxychloride (CI 77163),  Chromium Oxide Greens (CI 77288), Chromium Hydroxide Green (CI 77289),  Ferric Ferrocyanide (CI 77510),  Carmine (CI 75470),  Aluminum Powder (CI 77000),  Yellow 5 Lake (CI 19140),  Red 40 Lake (CI 16035),  Blue 1 Lake (CI 42090). Shimmering Skin Perfector Pressed Opal: Talc,  Caprylic/Capric Triglyceride,  Isostearyl Alcohol,  Petrolatum,  Silica,  Boron Nitride,  Nylon-12,  HDI/Trimethylol Hexyllactone Crosspolymer,  Microcrystalline Wax (Cera Microcristallina),  Dimethicone,  Triethoxycaprylylsilane,  Acrylates Copolymer,  Polyethylene Terephthalate,  Synthetic Fluorphlogopite,  Calcium Sodium Borosilicate,  Calcium Aluminum Borosilicate,  Tin Oxide,  Sorbitan Sesquioleate,  Paraffin,  Magnesium Stearate,  Polyethylene,  Tetrasodium EDTA,  Potassium Sorbate,  Chlorphenesin. May Contain/ Peut Contenir [+/-]: Mica,  Titanium Dioxide (CI 77891),  Iron Oxides (CI 77491,  CI 77492,  CI 77499),  Manganese Violet (CI 77742),  Ultramarines (CI 77007),  Bismuth Oxychloride (CI 77163),  Chromium Oxide Greens (CI 77288),  Chromium Hydroxide Green (CI 77289),  Ferric Ferrocyanide (CI 77510),  Carmine (CI 75470),  Aluminum Powder (CI 77000),  Yellow 5 Lake (CI 19140),  Red 40 Lake (CI 16035),  Blue 1 Lake (CI 42090).",0.33 fl. oz.,42.00,"Highlight, contour and add dimension to your face for a beautifully, natural, sculpted look. Lowlight Sculpting Perfector mimics the color of a natural shadow to create depth and definition in a highly-pigmented, blendable powder. Shimmering Skin Perfector Pressed Opal brings light and lift to the face with a creamy luminizing powder that veils the skin in a soft, pearlized glow. Perfect for all skin types, this palette gives you everything you need for perfectly defined features.",images/makeup/Lowlight-Highlight-Perfecting-Palette-Pressed_Becca.jpg
https://www.beautypedia.com/products/white-tiger-poudre-delicate/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D2 ,White Tiger Poudre Delicate,Highlighter,Chantecaille,,,85.00,,images/makeup/White-Tiger-Poudre-Delicate_Chantecaille.jpg
https://www.beautypedia.com/products/touche-eclat-strobing-light-mega-highlighter/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D3 ,Touche Eclat Strobing Light Mega Highlighter,Highlighter,Yves Saint Laurent,"Aqua/Water,  Cyclopentasiloxane,  Talc,  Glycerin,  Paraffinum Liquidum/Mineral Oil,  Dimethicone,  Propanediol,  Pentylene Glycol,  Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,  Calcium Sodium Borosilicate,  Dimethicone/PEG-10/15 Crosspolymer,  Sodium Chloride,  Caprylyl Glycol,  Nylon-12 Fluorescent Brightener 230 Salt,  Silica,  Lauryl PEG/PPG-18/18 Methicone,  Titanium Dioxide (Nano)/Titanium Dioxide,  Tocopheryl Acetate,  Disteardimonium Hectorite,  Tetrasodium EDTA,  Triethoxycaprylylsilane,  Alumina,  Titanium Dioxide,  Propylene Carbonate,  Dodecene,  Synthetic Fluophlogopite,  Poloxamer 407,  Aluminum Hydroxide,  Stearic Acid,  Tin Oxide,  Polyvinylalcohol Crosspolymer,  Phenoxyethanol,  Disodium Stearoyl Glutamate,  Biosaccharide Gum-1,  Ruscus Aculeatus Extract/Ruscus Aculeatus Root Extract,  Lauroyl Lysine. May Contain: Titanium Dioxide,  Mica,  Iron Oxides. Product Link",0.08 fl. oz.,42.00,"Now in an ultra-lightweight, strobing highlighter, the iconic Touche clat - Strobing Light Mega Highlighter adds just the right amount of micro shimmer. Add subtle golden highlights for the most luminous, radiant glow, and highlight cheekbones, the bridge of the nose, and around the eyes for a ""lit from within"" glow.",images/makeup/Touche-Eclat-Strobing-Light-Mega-Highlighter_Yves-Saint-Laurent.jpg
https://www.beautypedia.com/products/the-illuminator/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D3 ,The Illuminator,Highlighter,Dolce & Gabbana,,,51.00,,images/makeup/The-Illuminator_Dolce-&-Gabbana.jpg
https://www.beautypedia.com/products/studio-under-eye-concealer-highlighter/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D3 ,Studio Under Eye Concealer & Highlighter,Highlighter,e.l.f. Cosmetics,,,3.00,,images/makeup/Studio-Under-Eye-Concealer-&-Highlighter_e.l.f.-Cosmetics.jpg
https://www.beautypedia.com/products/mineral-eye-brightener/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D3 ,Mineral Eye Brightener,Highlighter,e.l.f. Cosmetics,,,3.00,,images/makeup/Mineral-Eye-Brightener_e.l.f.-Cosmetics.jpg
https://www.beautypedia.com/products/studio-tone-correcting-powder/?archive_search=%2Fmakeup%2Fface%2Fhighlighter-reviews%2F%3Fsize%3D96%26makeup_group%5B0%5D%3Dhighlighter-reviews%26p%3D3 ,Studio Tone Correcting Powder,Highlighter,e.l.f. Cosmetics,,,3.00,,images/makeup/Studio-Tone-Correcting-Powder_e.l.f.-Cosmetics.jpg
